,userid,itemid,labels
72661,658,1255,0
72662,658,412,0
72663,658,173,0
72664,658,906,0
72665,658,1541,0
72666,658,445,0
72667,658,926,0
72668,658,1035,0
72669,658,237,0
72670,658,261,0
72671,658,494,0
72672,658,1491,0
72673,659,1503,0
72674,659,359,0
72675,659,1359,0
72676,659,1092,0
72677,659,1577,0
72678,659,899,0
72679,659,31,0
72680,659,250,0
72681,659,608,0
72682,659,59,0
72683,659,1160,0
72684,659,1457,0
72685,659,128,0
72686,659,737,0
72687,659,546,0
72688,659,276,0
72689,659,1294,0
72690,659,325,0
72691,659,679,0
72692,659,1634,0
72693,659,1296,0
72694,659,109,0
72695,659,1334,0
72696,659,1461,0
72697,659,1353,0
72698,659,539,0
72699,659,729,0
72700,659,1344,0
72701,659,1189,0
72702,659,1509,0
72703,659,595,0
72704,659,887,0
72705,659,1262,0
72706,659,682,0
72707,659,1098,0
72708,659,671,0
72709,659,14,0
72710,659,542,0
72711,659,1517,0
72712,659,685,0
72713,659,369,0
72714,659,138,0
72715,659,1556,0
72716,659,1501,0
72717,659,449,0
72718,659,1332,0
72719,659,1568,0
72720,659,1610,0
72721,659,1080,0
72722,659,741,0
72723,659,270,0
72724,659,40,0
72725,659,590,0
72726,659,1079,0
72727,659,628,0
72728,659,727,0
72729,659,321,0
72730,659,17,0
72731,659,1285,0
72732,659,1214,0
72733,659,1311,0
72734,659,1591,0
72735,659,286,0
72736,659,1363,0
72737,659,92,0
72738,659,639,0
72739,659,1546,0
72740,659,1494,0
72741,659,277,0
72742,659,30,0
72743,659,680,0
72744,659,793,0
72745,659,47,0
72746,659,51,0
72747,659,307,0
72748,659,426,0
72749,659,312,0
72750,659,907,0
72751,659,439,0
72752,659,206,0
72753,659,221,0
72754,659,382,0
72755,659,1670,0
72756,659,1536,0
72757,659,1336,0
72758,659,710,0
72759,659,753,0
72760,659,1132,0
72761,659,407,0
72762,659,634,0
72763,659,765,0
72764,659,922,0
72765,659,784,0
72766,659,1316,0
72767,659,867,0
72768,659,1344,0
72769,659,108,0
72770,659,956,0
72771,659,729,0
72772,659,897,0
72773,659,775,0
72774,659,697,0
72775,659,1193,0
72776,659,445,0
72777,659,1162,0
72778,659,1225,0
72779,659,72,0
72780,659,418,0
72781,659,376,0
72782,659,439,0
72783,659,1484,0
72784,659,943,0
72785,659,1409,0
72786,659,1366,0
72787,659,1637,0
72788,659,472,0
72789,659,1465,0
72790,659,309,0
72791,659,410,0
72792,659,1326,0
72793,659,1126,0
72794,659,1367,0
72795,659,1008,0
72796,659,1612,0
72797,659,1122,0
72798,659,1022,0
72799,659,1612,0
72800,659,408,0
72801,659,1452,0
72802,659,1279,0
72803,659,1121,0
72804,659,778,0
72805,659,1095,0
72806,659,28,0
72807,659,1072,0
72808,659,299,0
72809,659,1089,0
72810,659,1176,0
72811,659,265,0
72812,659,639,0
72813,659,379,0
72814,659,826,0
72815,659,1509,0
72816,659,583,0
72817,659,1497,0
72818,659,128,0
72819,659,471,0
72820,659,1,0
72821,659,1097,0
72822,659,867,0
72823,659,1010,0
72824,659,1655,0
72825,659,700,0
72826,659,110,0
72827,659,1472,0
72828,659,1320,0
72829,659,1258,0
72830,659,1475,0
72831,659,1451,0
72832,659,1152,0
72833,659,454,0
72834,659,265,0
72835,659,1466,0
72836,659,1322,0
72837,659,243,0
72838,659,1160,0
72839,659,60,0
72840,659,551,0
72841,659,1051,0
72842,659,1134,0
72843,659,1210,0
72844,659,989,0
72845,659,947,0
72846,659,237,0
72847,659,67,0
72848,659,200,0
72849,659,1068,0
72850,659,585,0
72851,659,1385,0
72852,659,1391,0
72853,659,887,0
72854,659,1312,0
72855,659,1423,0
72856,659,881,0
72857,659,282,0
72858,659,10,0
72859,659,372,0
72860,659,1117,0
72861,659,1585,0
72862,659,1644,0
72863,659,1073,0
72864,660,641,0
72865,660,85,0
72866,660,1095,0
72867,660,1672,0
72868,660,882,0
72869,660,1335,0
72870,660,323,0
72871,660,1115,0
72872,660,694,0
72873,660,1177,0
72874,660,982,0
72875,660,1349,0
72876,660,823,0
72877,660,1575,0
72878,660,1312,0
72879,660,992,0
72880,660,1134,0
72881,660,205,0
72882,660,1153,0
72883,660,1570,0
72884,660,338,0
72885,660,1380,0
72886,660,1186,0
72887,660,1552,0
72888,660,248,0
72889,660,813,0
72890,660,1532,0
72891,660,1252,0
72892,660,558,0
72893,660,551,0
72894,660,1452,0
72895,660,897,0
72896,660,1607,0
72897,660,543,0
72898,660,1588,0
72899,660,27,0
72900,660,1452,0
72901,660,274,0
72902,660,894,0
72903,660,536,0
72904,660,986,0
72905,660,1458,0
72906,660,698,0
72907,660,1149,0
72908,660,963,0
72909,660,178,0
72910,660,967,0
72911,660,570,0
72912,660,152,0
72913,660,465,0
72914,660,1129,0
72915,660,1328,0
72916,660,787,0
72917,660,1196,0
72918,660,1332,0
72919,660,874,0
72920,660,1461,0
72921,660,1449,0
72922,660,1201,0
72923,660,1677,0
72924,660,1218,0
72925,660,743,0
72926,660,408,0
72927,660,374,0
72928,660,841,0
72929,660,891,0
72930,660,1679,0
72931,660,1292,0
72932,660,1141,0
72933,660,1319,0
72934,660,583,0
72935,660,1292,0
72936,660,425,0
72937,660,1391,0
72938,660,1218,0
72939,660,224,0
72940,660,1255,0
72941,660,426,0
72942,660,109,0
72943,660,1177,0
72944,660,1366,0
72945,660,501,0
72946,660,1465,0
72947,660,1555,0
72948,660,162,0
72949,660,721,0
72950,660,794,0
72951,660,1309,0
72952,660,1196,0
72953,660,345,0
72954,660,783,0
72955,660,887,0
72956,660,1141,0
72957,660,1629,0
72958,660,455,0
72959,660,571,0
72960,660,292,0
72961,660,868,0
72962,660,1461,0
72963,660,277,0
72964,660,261,0
72965,660,522,0
72966,660,509,0
72967,660,284,0
72968,660,1217,0
72969,660,917,0
72970,660,974,0
72971,660,538,0
72972,660,1473,0
72973,660,725,0
72974,660,1414,0
72975,660,1441,0
72976,660,634,0
72977,660,931,0
72978,660,1121,0
72979,660,1292,0
72980,660,45,0
72981,660,1351,0
72982,660,30,0
72983,660,1408,0
72984,660,13,0
72985,660,1036,0
72986,660,916,0
72987,660,355,0
72988,660,682,0
72989,660,1098,0
72990,660,1568,0
72991,660,1585,0
72992,660,1537,0
72993,660,1251,0
72994,660,1326,0
72995,660,1617,0
72996,660,792,0
72997,660,1593,0
72998,660,1369,0
72999,660,1432,0
73000,660,532,0
73001,660,1027,0
73002,660,111,0
73003,660,1015,0
73004,660,1576,0
73005,660,1603,0
73006,660,49,0
73007,660,828,0
73008,660,557,0
73009,660,643,0
73010,660,441,0
73011,660,1071,0
73012,660,1375,0
73013,660,1199,0
73014,660,1299,0
73015,660,876,0
73016,660,288,0
73017,660,524,0
73018,660,1561,0
73019,660,160,0
73020,660,34,0
73021,660,1364,0
73022,660,1014,0
73023,660,401,0
73024,660,1346,0
73025,660,35,0
73026,660,641,0
73027,660,698,0
73028,660,288,0
73029,660,1642,0
73030,660,754,0
73031,660,375,0
73032,660,1318,0
73033,660,902,0
73034,660,954,0
73035,660,226,0
73036,660,791,0
73037,660,505,0
73038,660,1492,0
73039,660,721,0
73040,660,1348,0
73041,660,567,0
73042,660,1432,0
73043,660,638,0
73044,660,1657,0
73045,660,406,0
73046,660,738,0
73047,660,1652,0
73048,660,1682,0
73049,660,119,0
73050,660,1508,0
73051,660,1611,0
73052,660,478,0
73053,660,533,0
73054,660,1289,0
73055,660,30,0
73056,660,798,0
73057,660,787,0
73058,660,577,0
73059,660,440,0
73060,660,1052,0
73061,660,1489,0
73062,660,420,0
73063,660,1207,0
73064,660,1266,0
73065,660,1180,0
73066,660,58,0
73067,660,614,0
73068,660,805,0
73069,660,548,0
73070,660,232,0
73071,660,571,0
73072,660,369,0
73073,660,1324,0
73074,660,74,0
73075,660,1517,0
73076,660,454,0
73077,660,1254,0
73078,660,1363,0
73079,660,577,0
73080,660,1009,0
73081,660,1415,0
73082,660,570,0
73083,660,1171,0
73084,660,682,0
73085,660,1256,0
73086,660,1226,0
73087,660,1551,0
73088,661,10,0
73089,661,911,0
73090,661,693,0
73091,661,1371,0
73092,661,1310,0
73093,661,1366,0
73094,661,417,0
73095,661,263,0
73096,661,1408,0
73097,661,645,0
73098,661,454,0
73099,661,1435,0
73100,661,1276,0
73101,661,1514,0
73102,661,392,0
73103,661,555,0
73104,661,1508,0
73105,661,20,0
73106,661,755,0
73107,661,1017,0
73108,661,570,0
73109,661,1427,0
73110,661,1058,0
73111,661,1219,0
73112,661,103,0
73113,661,422,0
73114,661,1006,0
73115,661,970,0
73116,661,263,0
73117,661,297,0
73118,661,60,0
73119,661,817,0
73120,661,1234,0
73121,661,1072,0
73122,661,1215,0
73123,661,1676,0
73124,661,1256,0
73125,661,351,0
73126,661,1489,0
73127,661,968,0
73128,661,100,0
73129,661,938,0
73130,661,152,0
73131,661,151,0
73132,661,1036,0
73133,661,244,0
73134,661,1358,0
73135,661,746,0
73136,661,1552,0
73137,661,1065,0
73138,661,1101,0
73139,661,906,0
73140,661,1322,0
73141,661,61,0
73142,661,1540,0
73143,661,1166,0
73144,661,148,0
73145,661,858,0
73146,661,1568,0
73147,661,849,0
73148,661,1489,0
73149,661,1649,0
73150,661,159,0
73151,661,945,0
73152,661,830,0
73153,661,620,0
73154,661,1646,0
73155,661,742,0
73156,661,130,0
73157,661,1199,0
73158,661,783,0
73159,661,1036,0
73160,661,672,0
73161,661,221,0
73162,661,379,0
73163,661,1220,0
73164,661,509,0
73165,661,350,0
73166,661,1512,0
73167,661,1535,0
73168,661,904,0
73169,661,1363,0
73170,661,1523,0
73171,661,1340,0
73172,661,1230,0
73173,661,830,0
73174,661,162,0
73175,661,909,0
73176,661,488,0
73177,661,821,0
73178,661,1342,0
73179,661,1485,0
73180,661,786,0
73181,661,380,0
73182,661,459,0
73183,661,1623,0
73184,661,1538,0
73185,661,336,0
73186,661,1360,0
73187,661,664,0
73188,661,30,0
73189,661,1554,0
73190,661,891,0
73191,661,1388,0
73192,661,1500,0
73193,661,260,0
73194,661,1332,0
73195,661,1096,0
73196,661,753,0
73197,661,100,0
73198,661,1602,0
73199,661,1334,0
73200,661,295,0
73201,661,1552,0
73202,661,960,0
73203,661,726,0
73204,661,270,0
73205,661,777,0
73206,661,150,0
73207,661,1555,0
73208,661,369,0
73209,662,1484,0
73210,662,1124,0
73211,662,742,0
73212,662,1659,0
73213,662,1145,0
73214,662,1109,0
73215,662,600,0
73216,662,708,0
73217,662,41,0
73218,662,910,0
73219,662,879,0
73220,662,878,0
73221,662,1492,0
73222,662,1102,0
73223,662,316,0
73224,662,772,0
73225,662,1224,0
73226,662,1060,0
73227,662,370,0
73228,662,716,0
73229,662,521,0
73230,662,1195,0
73231,662,1354,0
73232,663,1180,0
73233,663,1413,0
73234,663,1058,0
73235,663,995,0
73236,663,355,0
73237,663,841,0
73238,663,1526,0
73239,663,1102,0
73240,663,823,0
73241,663,1075,0
73242,663,163,0
73243,663,1281,0
73244,663,906,0
73245,663,1107,0
73246,663,1296,0
73247,663,1251,0
73248,663,110,0
73249,663,1349,0
73250,663,723,0
73251,663,1499,0
73252,663,1572,0
73253,663,1310,0
73254,663,1109,0
73255,663,950,0
73256,663,447,0
73257,663,1610,0
73258,663,449,0
73259,663,1559,0
73260,663,55,0
73261,663,1198,0
73262,663,1143,0
73263,663,1517,0
73264,663,1105,0
73265,663,60,0
73266,663,119,0
73267,663,437,0
73268,663,1654,0
73269,663,713,0
73270,663,128,0
73271,663,918,0
73272,663,934,0
73273,663,930,0
73274,663,1516,0
73275,663,407,0
73276,663,436,0
73277,663,781,0
73278,663,252,0
73279,663,1415,0
73280,663,793,0
73281,663,1600,0
73282,663,137,0
73283,663,1159,0
73284,663,506,0
73285,663,697,0
73286,663,616,0
73287,663,1052,0
73288,663,139,0
73289,663,195,0
73290,663,1534,0
73291,663,700,0
73292,663,498,0
73293,663,717,0
73294,663,334,0
73295,663,194,0
73296,663,958,0
73297,663,522,0
73298,663,874,0
73299,663,1005,0
73300,663,1101,0
73301,663,700,0
73302,663,1454,0
73303,663,557,0
73304,663,965,0
73305,663,449,0
73306,663,1200,0
73307,663,1586,0
73308,663,460,0
73309,663,1318,0
73310,663,353,0
73311,663,1465,0
73312,663,1039,0
73313,663,409,0
73314,663,974,0
73315,663,132,0
73316,663,1239,0
73317,663,811,0
73318,663,1455,0
73319,663,1485,0
73320,663,1537,0
73321,663,1653,0
73322,663,250,0
73323,663,1121,0
73324,663,209,0
73325,663,732,0
73326,663,443,0
73327,663,347,0
73328,663,1010,0
73329,663,1210,0
73330,663,577,0
73331,663,1371,0
73332,663,1612,0
73333,663,1538,0
73334,663,572,0
73335,663,756,0
73336,663,1638,0
73337,663,955,0
73338,663,866,0
73339,663,1374,0
73340,663,81,0
73341,663,1299,0
73342,663,1344,0
73343,663,725,0
73344,663,103,0
73345,663,152,0
73346,663,1597,0
73347,663,1410,0
73348,663,1359,0
73349,663,542,0
73350,663,557,0
73351,663,995,0
73352,663,1325,0
73353,663,942,0
73354,663,735,0
73355,663,758,0
73356,663,398,0
73357,663,1220,0
73358,663,1420,0
73359,663,1273,0
73360,663,611,0
73361,663,1069,0
73362,663,1454,0
73363,663,1519,0
73364,663,856,0
73365,663,1158,0
73366,663,1357,0
73367,663,1271,0
73368,663,325,0
73369,663,485,0
73370,663,165,0
73371,663,354,0
73372,663,551,0
73373,663,1068,0
73374,663,1587,0
73375,663,786,0
73376,663,296,0
73377,663,1215,0
73378,663,969,0
73379,663,1246,0
73380,663,898,0
73381,663,681,0
73382,663,650,0
73383,663,1041,0
73384,663,735,0
73385,663,717,0
73386,663,331,0
73387,663,484,0
73388,663,1037,0
73389,663,970,0
73390,664,703,0
73391,664,167,0
73392,664,1526,0
73393,664,867,0
73394,664,835,0
73395,664,1279,0
73396,664,601,0
73397,664,1251,0
73398,664,145,0
73399,664,600,0
73400,664,1120,0
73401,664,225,0
73402,664,812,0
73403,664,1458,0
73404,664,1370,0
73405,664,188,0
73406,664,709,0
73407,664,826,0
73408,664,699,0
73409,664,1589,0
73410,664,486,0
73411,664,992,0
73412,664,109,0
73413,664,1585,0
73414,664,90,0
73415,664,155,0
73416,664,801,0
73417,664,1091,0
73418,664,515,0
73419,664,161,0
73420,664,995,0
73421,664,1251,0
73422,664,1458,0
73423,664,1258,0
73424,664,1156,0
73425,664,956,0
73426,664,1473,0
73427,664,576,0
73428,664,1235,0
73429,664,1446,0
73430,664,744,0
73431,664,1589,0
73432,664,150,0
73433,664,781,0
73434,664,1373,0
73435,664,1371,0
73436,664,1467,0
73437,664,1405,0
73438,664,1228,0
73439,664,190,0
73440,664,976,0
73441,664,953,0
73442,664,1597,0
73443,664,142,0
73444,664,1056,0
73445,664,1202,0
73446,664,413,0
73447,664,353,0
73448,664,1289,0
73449,664,1183,0
73450,664,353,0
73451,664,668,0
73452,664,253,0
73453,664,1099,0
73454,664,1283,0
73455,664,1369,0
73456,664,951,0
73457,664,24,0
73458,664,1142,0
73459,664,637,0
73460,664,327,0
73461,664,349,0
73462,664,1258,0
73463,664,1020,0
73464,664,1460,0
73465,664,935,0
73466,664,912,0
73467,664,961,0
73468,664,233,0
73469,664,1579,0
73470,664,1115,0
73471,664,1044,0
73472,664,694,0
73473,664,1516,0
73474,664,1630,0
73475,664,120,0
73476,664,307,0
73477,664,1650,0
73478,664,366,0
73479,664,1246,0
73480,664,720,0
73481,664,520,0
73482,664,394,0
73483,664,78,0
73484,664,511,0
73485,664,1121,0
73486,664,644,0
73487,664,1402,0
73488,664,610,0
73489,664,1630,0
73490,664,904,0
73491,664,874,0
73492,664,244,0
73493,664,23,0
73494,664,1268,0
73495,664,1540,0
73496,664,1007,0
73497,664,556,0
73498,664,965,0
73499,664,650,0
73500,664,1381,0
73501,664,508,0
73502,664,1629,0
73503,664,82,0
73504,664,1668,0
73505,664,890,0
73506,664,1489,0
73507,664,801,0
73508,664,365,0
73509,664,1417,0
73510,664,104,0
73511,664,1191,0
73512,664,1113,0
73513,664,1557,0
73514,664,128,0
73515,664,1499,0
73516,664,1044,0
73517,664,1370,0
73518,664,1445,0
73519,664,571,0
73520,664,1397,0
73521,664,1038,0
73522,664,852,0
73523,664,377,0
73524,664,1021,0
73525,664,1358,0
73526,664,1523,0
73527,664,1635,0
73528,664,1413,0
73529,664,656,0
73530,664,103,0
73531,664,1592,0
73532,664,1299,0
73533,664,1246,0
73534,664,976,0
73535,664,1029,0
73536,664,1614,0
73537,664,833,0
73538,664,565,0
73539,664,856,0
73540,664,835,0
73541,664,49,0
73542,664,675,0
73543,664,906,0
73544,664,1006,0
73545,664,789,0
73546,664,166,0
73547,664,1647,0
73548,664,1348,0
73549,664,871,0
73550,664,249,0
73551,664,116,0
73552,664,1604,0
73553,664,112,0
73554,664,860,0
73555,664,1455,0
73556,665,806,0
73557,665,1259,0
73558,665,211,0
73559,665,119,0
73560,665,1492,0
73561,665,1274,0
73562,665,162,0
73563,665,677,0
73564,665,855,0
73565,665,1481,0
73566,665,1443,0
73567,665,541,0
73568,665,558,0
73569,665,91,0
73570,665,1149,0
73571,665,1639,0
73572,665,1232,0
73573,665,114,0
73574,665,648,0
73575,665,895,0
73576,665,36,0
73577,665,1017,0
73578,665,834,0
73579,665,749,0
73580,665,1463,0
73581,665,618,0
73582,665,383,0
73583,665,894,0
73584,665,244,0
73585,665,1437,0
73586,665,624,0
73587,665,1245,0
73588,665,382,0
73589,665,717,0
73590,665,1308,0
73591,665,415,0
73592,665,484,0
73593,665,1094,0
73594,665,669,0
73595,665,1527,0
73596,665,376,0
73597,665,1437,0
73598,665,437,0
73599,665,565,0
73600,665,1471,0
73601,665,1162,0
73602,665,91,0
73603,665,1391,0
73604,665,437,0
73605,665,1485,0
73606,665,1567,0
73607,665,1230,0
73608,665,1294,0
73609,665,1491,0
73610,665,1458,0
73611,665,1301,0
73612,665,628,0
73613,665,577,0
73614,665,886,0
73615,665,1328,0
73616,665,739,0
73617,665,276,0
73618,665,509,0
73619,665,1246,0
73620,665,530,0
73621,665,1263,0
73622,665,309,0
73623,665,1618,0
73624,665,414,0
73625,665,131,0
73626,665,168,0
73627,665,1381,0
73628,665,663,0
73629,665,1121,0
73630,665,281,0
73631,665,1325,0
73632,665,899,0
73633,665,1171,0
73634,665,1257,0
73635,665,757,0
73636,665,1359,0
73637,665,1106,0
73638,665,1552,0
73639,665,1487,0
73640,665,1473,0
73641,665,1563,0
73642,665,254,0
73643,665,1238,0
73644,665,709,0
73645,665,1016,0
73646,665,1562,0
73647,665,1510,0
73648,665,1445,0
73649,665,1216,0
73650,665,1115,0
73651,665,536,0
73652,665,1671,0
73653,665,576,0
73654,665,363,0
73655,665,1164,0
73656,665,1271,0
73657,665,1588,0
73658,665,1560,0
73659,665,664,0
73660,665,788,0
73661,665,595,0
73662,665,291,0
73663,665,1430,0
73664,665,1284,0
73665,665,733,0
73666,665,1136,0
73667,665,264,0
73668,665,587,0
73669,665,1170,0
73670,665,497,0
73671,665,1362,0
73672,665,1427,0
73673,665,429,0
73674,665,576,0
73675,665,466,0
73676,665,1478,0
73677,665,875,0
73678,665,1289,0
73679,665,66,0
73680,665,1528,0
73681,665,1495,0
73682,665,953,0
73683,665,1082,0
73684,665,1343,0
73685,665,1286,0
73686,665,534,0
73687,665,865,0
73688,665,1348,0
73689,665,1506,0
73690,665,803,0
73691,665,280,0
73692,665,1561,0
73693,665,1503,0
73694,665,1207,0
73695,665,225,0
73696,665,710,0
73697,665,128,0
73698,666,1520,0
73699,666,1629,0
73700,666,970,0
73701,666,130,0
73702,666,1330,0
73703,666,1657,0
73704,666,935,0
73705,666,1556,0
73706,666,1127,0
73707,666,1666,0
73708,666,818,0
73709,666,1664,0
73710,666,817,0
73711,666,713,0
73712,666,1094,0
73713,666,634,0
73714,666,217,0
73715,666,165,0
73716,666,572,0
73717,666,542,0
73718,666,739,0
73719,666,877,0
73720,666,254,0
73721,666,201,0
73722,666,1102,0
73723,666,190,0
73724,666,412,0
73725,666,414,0
73726,666,1478,0
73727,666,1168,0
73728,666,1514,0
73729,666,537,0
73730,666,1489,0
73731,666,1651,0
73732,666,967,0
73733,666,1173,0
73734,666,354,0
73735,666,545,0
73736,666,426,0
73737,666,463,0
73738,666,893,0
73739,666,819,0
73740,666,1475,0
73741,666,1376,0
73742,666,1545,0
73743,666,1286,0
73744,666,813,0
73745,666,1406,0
73746,666,15,0
73747,666,1333,0
73748,666,35,0
73749,666,817,0
73750,666,1397,0
73751,666,846,0
73752,666,349,0
73753,666,1390,0
73754,666,736,0
73755,666,440,0
73756,666,985,0
73757,666,1197,0
73758,666,575,0
73759,666,711,0
73760,666,1399,0
73761,666,1030,0
73762,666,55,0
73763,666,1579,0
73764,666,1281,0
73765,666,652,0
73766,666,973,0
73767,666,987,0
73768,666,1396,0
73769,666,645,0
